400	0	0	0	0	0	0	0	0	0	0
401	0	0	0	0	0	0	0	0	0	0
402	0	0	0	0	0	0	0	0	0	0
403	0	0	0	0	0	0	0	0	0	0
404	0	0	0	0	0	0	0	0	0	0
405	0	0	0	0	0	0	0	0	0	0
406	0	0	0	0	0	0	0	0	0	0
407	0	0	0	0	0	0	0	0	0	0
408	0	0	0	0	0	0	0	0	0	0
409	0	0	0	0	0	0	0	0	0	0
410	0	0	0	0	0	0	0	0	0	0
411	0	0	0	0	0	0	0	0	0	0
412	0	0	0	0	0	0	0	0	0	0
413	0	0	0	0	0	0	0	0	0	0
414	0	0	0	0	0	0	0	0	0	0
415	0	0	0	0	0	0	0	0	0	0
416	0	0	0	0	0	0	0	0	0	0
417	0	0	0	0	0	0	0	0	0	0
418	0	0	0	0	0	0	0	0	0	0
419	0	0	0	0	0	0	0	0	0	0
420	0	0	0	0	0	0	0	0	0	0
421	0	0	0	0	0	0	0	0	0	0
422	0	0	0	0	0	0	0	0	0	0
423	0	0	0	0	0	0	0	0	0	0
424	0	0	0	0	0	0	0	0	0	0
425	0	0	0	0	0	0	0	0	0	0
426	0	0	0	0	0	0	0	0	0	0
427	0	0	0	0	0	0	0	0	0	0
428	0.000957	0	0	0	0	0	0	0	0	0
429	0.00167	0	0	0	0	0	0	0	0	0
430	0.002985	0	0	0	0	0	0	0	0	0
431	0.005656	0	0	0	0	0	0	0	0	0
432	0.014313	0	0	0	0	0	0	0	0	0
433	0.049601	0	0	0	0	0	0	0	0	0
434	0.158648	0	0	0	0	0	0	0	0	0
435	0.379064	0	0	0	0	0	0	0	0	0
436	0.642975	0	0	0	0	0	0	0	0	0
437	0.838029	0.000369	0	0	0	0	0	0	0	0
438	0.926177	0.000496	0	0	0	0	0	0	0	0
439	0.958392	0.00041	0	0	0	0	0	0	0	0
440	0.970306	0.000461	0	0	0	0	0	0	0	0
441	0.973875	0.000692	0	0	0	0	0	0	0	0
442	0.977147	0.000855	0	0	0	0	0	0	0	0
443	0.982064	0.001166	0	0	0	0	0	0	0	0
444	0.984872	0.001797	0	0	0	0	0	0	0	0
445	0.985663	0.003098	0	0	0	0	0	0	0	0
446	0.988009	0.00557	0	0	0	0	0	0	0	0
447	0.976425	0.010048	0	0	0	0	0	0	0	0
448	0.964198	0.019503	0	0	0	0	0	0	0	0
449	0.932533	0.040663	0	0	0	0	0	0	0	0
450	0.822511	0.090584	0	0	0	0	0	0	0	0
451	0.598565	0.193918	0	0	0	0	0	0	0	0
452	0.33298	0.37869	0	0	0	0	0	0	0	0
453	0.147664	0.614542	0	0	0	0	0	0	0	0
454	0.059239	0.802477	0	0	0	0	0	0	0	0
455	0.023822	0.883949	0	0	0	0	0	0	0	0
456	0.009814	0.901275	0	0	0	0	0	0	0	0
457	0.004257	0.910146	0	0	0	0	0	0	0	0
458	0.002029	0.914107	0	0	0	0	0	0	0	0
459	0.001051	0.903724	0	0	0	0	0	0	0	0
460	0	0.899922	0	0	0	0	0	0	0	0
461	0	0.897674	0	0	0	0	0	0	0	0
462	0	0.887087	0	0	0	0	0	0	0	0
463	0	0.879789	0	0	0	0	0	0	0	0
464	0	0.878965	0	0	0	0	0	0	0	0
465	0	0.879861	0	0	0	0	0	0	0	0
466	0	0.879484	0	0	0	0	0	0	0	0
467	0	0.884591	0	0	0	0	0	0	0	0
468	0	0.886718	0	0	0	0	0	0	0	0
469	0	0.887659	0	0	0	0	0	0	0	0
470	0	0.872674	0	0	0	0	0	0	0	0
471	0	0.847347	0	0	0	0	0	0	0	0
472	0	0.838879	0	0	0	0	0	0	0	0
473	0	0.829811	0	0	0	0	0	0	0	0
474	0	0.82604	0	0	0	0	0	0	0	0
475	0	0.84918	0	0	0	0	0	0	0	0
476	0	0.866066	0	0	0	0	0	0	0	0
477	0	0.87449	0	0	0	0	0	0	0	0
478	0	0.899598	0	0	0	0	0	0	0	0
479	0	0.911347	0	0	0	0	0	0	0	0
480	0	0.908669	0	0	0	0	0	0	0	0
481	0	0.919009	0	0	0	0	0	0	0	0
482	0	0.924363	0	0	0	0	0	0	0	0
483	0	0.933139	0	0	0	0	0	0	0	0
484	0	0.945101	0	0	0	0	0	0	0	0
485	0	0.94849	0	0	0	0	0	0	0	0
486	0	0.949896	0	0	0	0	0	0	0	0
487	0	0.942775	0	0	0	0	0	0	0	0
488	0	0.952796	0	0	0	0	0	0	0	0
489	0	0.973746	0	0	0	0	0	0	0	0
490	0	0.981448	0	0	0	0	0	0	0	0
491	0	0.98532	0	0	0	0	0	0	0	0
492	0	0.981619	0	0	0	0	0	0	0	0
493	0	0.964486	0	0	0	0	0	0	0	0
494	0	0.953181	0	0	0	0	0	0	0	0
495	0	0.957215	0	0	0	0	0	0	0	0
496	0	0.969299	0	0	0	0	0	0	0	0
497	0	0.975005	0	0	0	0	0	0	0	0
498	0	0.967288	0	0	0	0	0	0	0	0
499	0	0.955982	0	0	0	0	0	0	0	0
500	0	0.952127	0	0	0	0	0	0	0	0
501	0	0.9525	0	0	0	0	0	0	0	0
502	0	0.952716	0	0	0	0	0	0	0	0
503	0	0.961201	0	0	0	0	0	0	0	0
504	0	0.968881	0	0	0	0	0	0	0	0
505	0	0.960406	0	0	0	0	0	0	0	0
506	0	0.945178	0	0	0	0	0	0	0	0
507	0	0.941592	0	0	0	0	0	0	0	0
508	0	0.960872	0	0	0	0	0	0	0	0
509	0	0.983535	0	0	0	0	0	0	0	0
510	0	0.968367	0	0	0	0	0	0	0	0
511	0	0.900688	0	0	0	0	0	0	0	0
512	0	0.69216	0	0	0	0	0	0	0	0
513	0	0.350208	0	0	0	0	0	0	0	0
514	0	0.106751	0.000529	0	0	0	0	0	0	0
515	0	0.027559	0.000588	0	0	0	0	0	0	0
516	0	0.009268	0.000743	0	0	0	0	0	0	0
517	0	0.004238	0.001064	0	0	0	0	0	0	0
518	0	0.002508	0.001398	0	0	0	0	0	0	0
519	0	0.001744	0.001647	0	0	0	0	0	0	0
520	0	0.001268	0.001988	0	0	0	0	0	0	0
521	0	0.001023	0.002426	0	0	0	0	0	0	0
522	0	0.000799	0.003269	0	0	0	0	0	0	0
523	0	0.000561	0.004546	0	0	0	0	0	0	0
524	0	0.000442	0.006186	0	0	0	0	0	0	0
525	0	0.00033	0.008825	0	0	0	0	0	0	0
526	0	0.000335	0.013353	0	0	0	0	0	0	0
527	0	0.000417	0.020432	0	0	0	0	0	0	0
528	0	0.000376	0.032378	0	0	0	0	0	0	0
529	0	0.000355	0.05349	0	0	0	0	0	0	0
530	0	0.00035	0.092915	0	0	0	0	0	0	0
531	0	0.000344	0.159976	0	0	0	0	0	0	0
532	0	0.000338	0.272388	0	0	0	0	0	0	0
533	0	0.000332	0.440071	0	0	0	0	0	0	0
534	0	0.000326	0.641378	0	0	0	0	0	0	0
535	0	0.000321	0.806544	0	0	0	0	0	0	0
536	0	0.000315	0.891771	0	0	0	0	0	0	0
537	0	0.000309	0.930241	0	0	0	0	0	0	0
538	0	0.000303	0.944799	0	0	0	0	0	0	0
539	0	0.000297	0.949344	0	0	0	0	0	0	0
540	0	0.000291	0.953072	0	0	0	0	0	0	0
541	0	0.000286	0.953337	0	0	0	0	0	0	0
542	0	0.00028	0.961543	0	0	0	0	0	0	0
543	0	0.000274	0.957306	0	0	0	0	0	0	0
544	0	0.000268	0.944593	0	0	0	0	0	0	0
545	0	0.000262	0.961241	0	0	0	0	0	0	0
546	0	0.000257	0.979867	0	0	0	0	0	0	0
547	0	0.000251	0.980527	0	0	0	0	0	0	0
548	0	0.000245	0.978832	0	0	0	0	0	0	0
549	0	0.000239	0.982244	0	0	0	0	0	0	0
550	0	0.000233	0.992723	0	0	0	0	0	0	0
551	0	0.000228	0.998828	0	0	0	0	0	0	0
552	0	0.000222	0.988872	0	0	0	0	0	0	0
553	0	0.000216	0.981495	0	0	0	0	0	0	0
554	0	0.00021	0.981039	0	0	0	0	0	0	0
555	0	0.000204	0.97165	0	0	0	0	0	0	0
556	0	0.000199	0.961132	0	0	0	0	0	0	0
557	0	0.000193	0.950259	0	0	0	0	0	0	0
558	0	0.000187	0.940599	0	0	0	0	0	0	0
559	0	0.000181	0.946673	0	0	0	0	0	0	0
560	0	0.000175	0.955728	0	0	0	0	0	0	0
561	0	0.000169	0.965311	0	0	0	0	0	0	0
562	0	0.000164	0.970567	0	0	0	0	0	0	0
563	0	0.000158	0.956437	0	0	0	0	0	0	0
564	0	0.000152	0.948511	0	0	0	0	0	0	0
565	0	0.000146	0.956707	0	0	0	0	0	0	0
566	0	0.00014	0.969045	0	0	0	0	0	0	0
567	0	0.000135	0.978769	0	0	0	0	0	0	0
568	0	0.000129	0.983359	0	0	0	0	0	0	0
569	0	0.000123	0.9836	0	0	0	0	0	0	0
570	0	0.000117	0.966033	0	0	0	0	0	0	0
571	0	0.000111	0.959689	0	0	0	0	0	0	0
572	0	0.000106	0.969325	0	0	0	0	0	0	0
573	0	0.0001	0.966808	0	0	0	0	0	0	0
574	0	0.000094	0.961343	0	0	0	0	0	0	0
575	0	0.000088	0.970246	0	0	0	0	0	0	0
576	0	0.000082	0.972048	0	0	0	0	0	0	0
577	0	0.000077	0.963068	0	0	0	0	0	0	0
578	0	0.000071	0.958062	0	0	0	0	0	0	0
579	0	0.000065	0.965306	0	0	0	0	0	0	0
580	0	0.000059	0.979069	0	0	0	0	0	0	0
581	0	0.000053	0.964521	0	0	0	0	0	0	0
582	0	0.000047	0.947989	0	0	0	0	0	0	0
583	0	0.000042	0.960357	0	0	0	0	0	0	0
584	0	0.000036	0.979987	0	0	0	0	0	0	0
585	0	0.00003	0.980123	0	0	0	0	0	0	0
586	0	0.000024	0.956757	0	0	0	0	0	0	0
587	0	0.000018	0.922942	0	0	0	0	0	0	0
588	0	0.000013	0.85835	0	0	0	0	0	0	0
589	0	0.000007	0.745219	0	0	0	0	0	0	0
590	0	0.000001	0.602037	0	0	0	0	0	0	0
591	0	-0.000005	0.432434	0	0	0	0	0	0	0
592	0	-0.000011	0.263315	0	0	0	0	0	0	0
593	0	-0.000016	0.134496	0	0	0	0	0	0	0
594	0	-0.000022	0.059331	0	0	0	0	0	0	0
595	0	-0.000028	0.023958	0	0	0	0	0	0	0
596	0	-0.000034	0.00997	0	0	0	0	0	0	0
597	0	-0.00004	0.004493	0	0	0	0	0	0	0
598	0	-0.000045	0.002096	0	0	0	0	0	0	0
599	0	-0.000051	0.001089	0	0	0	0	0	0	0
600	0	-0.000057	0.000558	0	0	0	0	0	0	0
601	0	-0.000063	0.000313	0	0	0	0	0	0	0
602	0	-0.000069	0.000236	0	0	0	0	0	0	0
603	0	-0.000074	0.000187	0	0	0	0	0	0	0
604	0	-0.00008	0.000211	0	0	0	0	0	0	0
605	0	-0.000086	0	0	0	0	0	0	0	0
606	0	-0.000092	0	0	0	0	0	0	0	0
607	0	-0.000134	0	0	0	0	0	0	0	0
608	0	0.000051	0	0	0	0	0	0	0	0
609	0	0.000098	0	0	0	0	0	0	0	0
610	0	-0.000085	0	0	0	0	0	0	0	0
611	0	0.000004	0	0	0	0	0	0	0	0
612	0	0	0	0	0	0	0	0	0	0
613	0	0	0	0	0	0	0	0	0	0
614	0	0	0	0	0	0	0	0	0	0
615	0	0	0	0	0	0	0	0	0	0
616	0	0	0	0	0	0	0	0	0	0
617	0	0	0	0	0	0	0	0	0	0
618	0	0	0	0	0	0	0	0	0	0
619	0	0	0	0	0	0	0	0	0	0
620	0	0	0	0	0	0	0	0	0	0
621	0	0	0	0	0	0	0	0	0	0
622	0	0	0	0	0	0	0	0	0	0
623	0	0	0	0	0	0	0	0	0	0
624	0	0	0	0	0	0	0	0	0	0
625	0	0	0	0	0	0	0	0	0	0
626	0	0	0	0	0	0	0	0	0	0
627	0	0	0	0.001397	0	0	0	0	0	0
628	0	0	0	0.00214	0	0	0	0	0	0
629	0	0	0	0.002975	0	0	0	0	0	0
630	0	0	0	0.004766	0	0	0	0	0	0
631	0	0	0	0.009172	0	0	0	0	0	0
632	0	0	0	0.018172	0	0	0	0	0	0
633	0	0	0	0.037985	0	0	0	0	0	0
634	0	0	0	0.082997	0	0	0	0	0	0
635	0	0	0	0.183113	0	0	0	0	0	0
636	0	0	0	0.354029	0	0	0	0	0	0
637	0	0	0	0.587236	0	0	0	0	0	0
638	0	0	0	0.803882	0	0	0	0	0	0
639	0	0	0	0.916305	0	0	0	0	0	0
640	0	0	0	0.943184	0	0	0	0	0	0
641	0	0	0	0.942577	0	0	0	0	0	0
642	0	0	0	0.941534	0	0	0	0	0	0
643	0	0	0	0.947951	0	0	0	0	0	0
644	0	0	0	0.957027	0	0	0	0	0	0
645	0	0	0	0.969165	0	0	0	0	0	0
646	0	0	0	0.97668	0	0	0	0	0	0
647	0	0	0	0.975363	0	0	0	0	0	0
648	0	0	0	0.975875	0	0	0	0	0	0
649	0	0	0	0.973927	0	0	0	0	0	0
650	0	0	0	0.961775	0	0	0	0	0	0
651	0	0	0	0.950817	0	0	0	0	0	0
652	0	0	0	0.950591	0	0	0	0	0	0
653	0	0	0	0.950816	0	0	0	0	0	0
654	0	0	0	0.948014	0	0	0	0	0	0
655	0	0	0	0.952916	0	0	0	0	0	0
656	0	0	0	0.976592	0	0	0	0	0	0
657	0	0	0	0.990471	0	0	0	0	0	0
658	0	0	0	0.983761	0	0	0	0	0	0
659	0	0	0	0.978595	0	0	0	0	0	0
660	0	0	0	0.974454	0	0	0	0	0	0
661	0	0	0	0.969465	0	0	0	0	0	0
662	0	0	0	0.965375	0	0	0	0	0	0
663	0	0	0	0.980646	0	0	0	0	0	0
664	0	0	0	0.996498	0	0	0	0	0	0
665	0	0	0	0.986194	0	0	0	0	0	0
666	0	0	0	0.970801	0	0	0	0	0	0
667	0	0	0	0.95145	0	0	0	0	0	0
668	0	0	0	0.949577	0	0	0	0	0	0
669	0	0	0	0.958231	0	0	0	0	0	0
670	0	0	0	0.955438	0	0	0	0	0	0
671	0	0	0	0.955366	0	0	0	0	0	0
672	0	0	0	0.926536	0	0	0	0	0	0
673	0	0	0	0.788706	0	0	0	0	0	0
674	0	0	0	0.520351	0	0	0	0	0	0
675	0	0	0	0.248965	0.00008	0	0	0	0	0
676	0	0	0	0.094672	0.01368	0	0	0	0	0
677	0	0	0	0.035304	0.28571	0	0	0	0	0
678	0	0	0	0.013827	0.87753	0	0	0	0	0
679	0	0	0	0.006074	0.99539	0	0	0	0	0
680	0	0	0	0.003102	0.9925	0	0	0	0	0
681	0	0	0	0.001517	0.99087	0	0	0	0	0
682	0	0	0	0.000405	0.99536	0	0	0	0	0
683	0	0	0	0.000041	0.99822	0	0	0	0	0
684	0	0	0	-0.000212	0.91715	0	0	0	0	0
685	0	0	0	-0.000323	0.37479	0	0	0	0	0
686	0	0	0	-0.000195	0.02402	0	0	0	0	0
687	0	0	0	-0.000209	0.00019	0	0	0	0	0
688	0	0	0	-0.000161	0	0	0	0	0	0
689	0	0	0	0.000002	0	0	0	0	0	0
690	0	0	0	-0.00001	0	0	0	0	0	0
691	0	0	0	0.000124	0	0	0	0	0	0
692	0	0	0	0.000015	0	0	0	0	0	0
693	0	0	0	0	0	0	0	0	0	0
694	0	0	0	0	0	0	0	0	0	0
695	0	0	0	0	0	0	0	0	0	0
696	0	0	0	0	0	0	0	0	0	0
697	0	0	0	0	0	0	0	0	0	0
698	0	0	0	0	0	0	0	0	0	0
699	0	0	0	0	0	0	0	0	0	0
700	0	0	0	0	0	0	0	0	0	0
701	0	0	0	0	0	0	0	0	0	0
702	0	0	0	0	0	0.00434	0	0	0	0
703	0	0	0	0	0	0.15802	0	0	0	0
704	0	0	0	0	0	0.76769	0	0	0	0
705	0	0	0	0	0	0.98326	0	0	0	0
706	0	0	0	0	0	0.99051	0	0	0	0
707	0	0	0	0	0	0.99541	0	0	0	0
708	0	0	0	0	0	0.99969	0	0	0	0
709	0	0	0	0	0	0.99723	0	0	0	0
710	0	0	0	0	0	0.99122	0	0	0	0
711	0	0	0	0	0	0.98977	0	0	0	0
712	0	0	0	0	0	0.99056	0	0	0	0
713	0	0	0	0	0	0.8439	0	0	0	0
714	0	0	0	0	0	0.23238	0	0	0	0
715	0	0	0	0	0	0.00889	0	0	0	0
716	0	0	0	0	0	0	0	0	0	0
717	0	0	0	0	0	0	0	0	0	0
718	0	0	0	0	0	0	0	0	0	0
719	0	0	0	0	0	0	0	0	0	0
720	0	0	0	0	0	0	0	0	0	0
721	0	0	0	0	0	0	0	0	0	0
722	0	0	0	0	0	0	0	0	0	0
723	0	0	0	0	0	0	0	0	0	0
724	0	0	0	0	0	0	0	0	0	0
725	0	0	0	0	0	0	0	0	0	0
726	0	0	0	0	0	0	0	0	0	0
727	0	0	0	0	0	0	0	0	0	0
728	0	0	0	0	0	0	0	0	0	0
729	0	0	0	0	0	0	0	0	0	0
730	0	0	0	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0	0
733	0	0	0	0	0	0	0	0	0	0
734	0	0	0	0	0	0	0	0	0	0
735	0	0	0	0	0	0	0	0	0	0
736	0	0	0	0	0	0	0	0	0	0
737	0	0	0	0	0	0	0	0	0	0
738	0	0	0	0	0	0	0	0	0	0
739	0	0	0	0	0	0	0	0	0	0
740	0	0	0	0	0	0	0	0	0	0
741	0	0	0	0	0	0	0	0	0	0
742	0	0	0	0	0	0	0	0	0	0
743	0	0	0	0	0	0	0	0	0	0
744	0	0	0	0	0	0	0	0	0	0
745	0	0	0	0	0	0	0	0	0	0
746	0	0	0	0	0	0	0	0	0	0
747	0	0	0	0	0	0	0	0	0	0
748	0	0	0	0	0	0	0.00096	0	0	0
749	0	0	0	0	0	0	0.06749	0	0	0
750	0	0	0	0	0	0	0.58704	0	0	0
751	0	0	0	0	0	0	0.9633	0	0	0
752	0	0	0	0	0	0	0.99608	0	0	0
753	0	0	0	0	0	0	1	0	0	0
754	0	0	0	0	0	0	0.9962	0	0	0
755	0	0	0	0	0	0	0.98998	0	0	0
756	0	0	0	0	0	0	0.97992	0	0	0
757	0	0	0	0	0	0	0.74553	0.00319	0	0
758	0	0	0	0	0	0	0.13901	0.1359	0	0
759	0	0	0	0	0	0	0.00333	0.7421	0	0
760	0	0	0	0	0	0	0	0.98147	0	0
761	0	0	0	0	0	0	0	0.98233	0	0
762	0	0	0	0	0	0	0	0.75136	0	0
763	0	0	0	0	0	0	0	0.14182	0	0
764	0	0	0	0	0	0	0	0.00344	0	0
765	0	0	0	0	0	0	0	0	0	0
766	0	0	0	0	0	0	0	0	0	0
767	0	0	0	0	0	0	0	0	0	0
768	0	0	0	0	0	0	0	0	0	0
769	0	0	0	0	0	0	0	0	0.00019	0
770	0	0	0	0	0	0	0	0	0.02501	0
771	0	0	0	0	0	0	0	0	0.39093	0
772	0	0	0	0	0	0	0	0	0.9262	0
773	0	0	0	0	0	0	0	0	0.99908	0
774	0	0	0	0	0	0	0	0	0.99546	0
775	0	0	0	0	0	0	0	0	0.9895	0
776	0	0	0	0	0	0	0	0	0.99041	0
777	0	0	0	0	0	0	0	0	0.99679	0
778	0	0	0	0	0	0	0	0	0.99956	0
779	0	0	0	0	0	0	0	0	0.99469	0
780	0	0	0	0	0	0	0	0	0.98882	0
781	0	0	0	0	0	0	0	0	0.99003	0
782	0	0	0	0	0	0	0	0	0.99649	0
783	0	0	0	0	0	0	0	0	0.99901	0
784	0	0	0	0	0	0	0	0	0.99375	0
785	0	0	0	0	0	0	0	0	0.96579	0
786	0	0	0	0	0	0	0	0	0.61732	0
787	0	0	0	0	0	0	0	0	0.07654	0
788	0	0	0	0	0	0	0	0	0.00117	0
789	0	0	0	0	0	0	0	0	0	0
790	0	0	0	0	0	0	0	0	0	0
791	0	0	0	0	0	0	0	0	0	0
792	0	0	0	0	0	0	0	0	0	0
793	0	0	0	0	0	0	0	0	0	0
794	0	0	0	0	0	0	0	0	0	0
795	0	0	0	0	0	0	0	0	0	0
796	0	0	0	0	0	0	0	0	0	0
797	0	0	0	0	0	0	0	0	0	0
798	0	0	0	0	0	0	0	0	0	0
799	0	0	0	0	0	0	0	0	0	0
800	0	0	0	0	0	0	0	0	0	0
801	0	0	0	0	0	0	0	0	0	0
802	0	0	0	0	0	0	0	0	0	0
803	0	0	0	0	0	0	0	0	0	0
804	0	0	0	0	0	0	0	0	0	0
805	0	0	0	0	0	0	0	0	0	0
806	0	0	0	0	0	0	0	0	0	0
807	0	0	0	0	0	0	0	0	0	0
808	0	0	0	0	0	0	0	0	0	0
809	0	0	0	0	0	0	0	0	0	0
810	0	0	0	0	0	0	0	0	0	0
811	0	0	0	0	0	0	0	0	0	0
812	0	0	0	0	0	0	0	0	0	0
813	0	0	0	0	0	0	0	0	0	0
814	0	0	0	0	0	0	0	0	0	0
815	0	0	0	0	0	0	0	0	0	0
816	0	0	0	0	0	0	0	0	0	0
817	0	0	0	0	0	0	0	0	0	0
818	0	0	0	0	0	0	0	0	0	0
819	0	0	0	0	0	0	0	0	0	0
820	0	0	0	0	0	0	0	0	0	0
821	0	0	0	0	0	0	0	0	0	0
822	0	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0	0
824	0	0	0	0	0	0	0	0	0	0
825	0	0	0	0	0	0	0	0	0	0
826	0	0	0	0	0	0	0	0	0	0
827	0	0	0	0	0	0	0	0	0	0
828	0	0	0	0	0	0	0	0	0	0
829	0	0	0	0	0	0	0	0	0	0
830	0	0	0	0	0	0	0	0	0	0
831	0	0	0	0	0	0	0	0	0	0.000719
832	0	0	0	0	0	0	0	0	0	0.000569
833	0	0	0	0	0	0	0	0	0	0.000467
834	0	0	0	0	0	0	0	0	0	0.000601
835	0	0	0	0	0	0	0	0	0	0.00087
836	0	0	0	0	0	0	0	0	0	0.000925
837	0	0	0	0	0	0	0	0	0	0.001357
838	0	0	0	0	0	0	0	0	0	0.001813
839	0	0	0	0	0	0	0	0	0	0.002145
840	0	0	0	0	0	0	0	0	0	0.002844
841	0	0	0	0	0	0	0	0	0	0.003905
842	0	0	0	0	0	0	0	0	0	0.005526
843	0	0	0	0	0	0	0	0	0	0.008065
844	0	0	0	0	0	0	0	0	0	0.012557
845	0	0	0	0	0	0	0	0	0	0.020244
846	0	0	0	0	0	0	0	0	0	0.032899
847	0	0	0	0	0	0	0	0	0	0.056929
848	0	0	0	0	0	0	0	0	0	0.098919
849	0	0	0	0	0	0	0	0	0	0.170581
850	0	0	0	0	0	0	0	0	0	0.286713
851	0	0	0	0	0	0	0	0	0	0.449331
852	0	0	0	0	0	0	0	0	0	0.619621
853	0	0	0	0	0	0	0	0	0	0.781671
854	0	0	0	0	0	0	0	0	0	0.903959
855	0	0	0	0	0	0	0	0	0	0.964516
856	0	0	0	0	0	0	0	0	0	0.976582
857	0	0	0	0	0	0	0	0	0	0.967252
858	0	0	0	0	0	0	0	0	0	0.97955
859	0	0	0	0	0	0	0	0	0	0.99517
860	0	0	0	0	0	0	0	0	0	0.993976
861	0	0	0	0	0	0	0	0	0	0.982844
862	0	0	0	0	0	0	0	0	0	0.973227
863	0	0	0	0	0	0	0	0	0	0.969275
864	0	0	0	0	0	0	0	0	0	0.959777
865	0	0	0	0	0	0	0	0	0	0.947777
866	0	0	0	0	0	0	0	0	0	0.94105
867	0	0	0	0	0	0	0	0	0	0.942233
868	0	0	0	0	0	0	0	0	0	0.946555
869	0	0	0	0	0	0	0	0	0	0.947202
870	0	0	0	0	0	0	0	0	0	0.940973
871	0	0	0	0	0	0	0	0	0	0.938118
872	0	0	0	0	0	0	0	0	0	0.945848
873	0	0	0	0	0	0	0	0	0	0.95071
874	0	0	0	0	0	0	0	0	0	0.962959
875	0	0	0	0	0	0	0	0	0	0.953721
876	0	0	0	0	0	0	0	0	0	0.919118
877	0	0	0	0	0	0	0	0	0	0.858633
878	0	0	0	0	0	0	0	0	0	0.743298
879	0	0	0	0	0	0	0	0	0	0.578155
880	0	0	0	0	0	0	0	0	0	0.398676
881	0	0	0	0	0	0	0	0	0	0.25281
882	0	0	0	0	0	0	0	0	0	0.150457
883	0	0	0	0	0	0	0	0	0	0.086562
884	0	0	0	0	0	0	0	0	0	0.050861
885	0	0	0	0	0	0	0	0	0	0.030409
886	0	0	0	0	0	0	0	0	0	0.01823
887	0	0	0	0	0	0	0	0	0	0.011154
888	0	0	0	0	0	0	0	0	0	0.006968
889	0	0	0	0	0	0	0	0	0	0.004412
890	0	0	0	0	0	0	0	0	0	0.002944
891	0	0	0	0	0	0	0	0	0	0.002104
892	0	0	0	0	0	0	0	0	0	0.001542
893	0	0	0	0	0	0	0	0	0	0.001134
894	0	0	0	0	0	0	0	0	0	0.000902
895	0	0	0	0	0	0	0	0	0	0.000813
896	0	0	0	0	0	0	0	0	0	0.000699
897	0	0	0	0	0	0	0	0	0	0.00069
898	0	0	0	0	0	0	0	0	0	0.000547
899	0	0	0	0	0	0	0	0	0	0.000494
900	0	0	0	0	0	0	0	0	0	0.000471
901	0	0	0	0	0	0	0	0	0	0.000299
902	0	0	0	0	0	0	0	0	0	0
903	0	0	0	0	0	0	0	0	0	0
904	0	0	0	0	0	0	0	0	0	0
905	0	0	0	0	0	0	0	0	0	0
906	0	0	0	0	0	0	0	0	0	0
907	0	0	0	0	0	0	0	0	0	0
908	0	0	0	0	0	0	0	0	0	0
909	0	0	0	0	0	0	0	0	0	0
910	0	0	0	0	0	0	0	0	0	0
911	0	0	0	0	0	0	0	0	0	0
912	0	0	0	0	0	0	0	0	0	0
913	0	0	0	0	0	0	0	0	0	0
914	0	0	0	0	0	0	0	0	0	0
915	0	0	0	0	0	0	0	0	0	0
916	0	0	0	0	0	0	0	0	0	0
917	0	0	0	0	0	0	0	0	0	0
918	0	0	0	0	0	0	0	0	0	0
919	0	0	0	0	0	0	0	0	0	0
920	0	0	0	0	0	0	0	0	0	0
921	0	0	0	0	0	0	0	0	0	0
922	0	0	0	0	0	0	0	0	0	0
923	0	0	0	0	0	0	0	0	0	0
924	0	0	0	0	0	0	0	0	0	0
