TTC04111_16.tif,43.28575917,-77.70148650,135.7
TTC04112_16.tif,43.28578500,-77.70151633,136.9
TTC04113_16.tif,43.28580750,-77.70155183,137.8
TTC04114_16.tif,43.28583583,-77.70158967,138.3
TTC04115_16.tif,43.28586467,-77.70162717,138.6
TTC04116_16.tif,43.28587917,-77.70164633,139.1
TTC04117_16.tif,43.28590850,-77.70168517,139.2
TTC04118_16.tif,43.28593917,-77.70172650,139.1
TTC04119_16.tif,43.28596683,-77.70176750,139.4
TTC04120_16.tif,43.28599333,-77.70181033,139.6
TTC04121_16.tif,43.28602017,-77.70185483,139.7
TTC04122_16.tif,43.28603350,-77.70187800,140.0
TTC04123_16.tif,43.28605950,-77.70192350,139.9
TTC04124_16.tif,43.28608700,-77.70197050,139.6
TTC04125_16.tif,43.28611217,-77.70201517,139.5
TTC04126_16.tif,43.28613633,-77.70206450,139.8
TTC04127_16.tif,43.28614833,-77.70208800,139.8
TTC04128_16.tif,43.28617233,-77.70213633,139.6
TTC04129_16.tif,43.28619833,-77.70218317,139.4
TTC04130_16.tif,43.28622317,-77.70223067,139.4
TTC04131_16.tif,43.28624650,-77.70227800,139.5
TTC04132_16.tif,43.28627000,-77.70232667,139.6
TTC04133_16.tif,43.28628133,-77.70235283,140.1
TTC04134_16.tif,43.28630683,-77.70240433,139.8
TTC04135_16.tif,43.28633083,-77.70245233,139.7
TTC04136_16.tif,43.28635467,-77.70249867,139.7
TTC04137_16.tif,43.28637817,-77.70254717,139.8
TTC04138_16.tif,43.28640200,-77.70259500,140.0
TTC04139_16.tif,43.28641367,-77.70261867,140.2
TTC04140_16.tif,43.28643883,-77.70266783,140.1
TTC04141_16.tif,43.28646300,-77.70271633,139.9
TTC04142_16.tif,43.28648650,-77.70276717,139.8
TTC04143_16.tif,43.28651117,-77.70281917,139.9
TTC04144_16.tif,43.28653617,-77.70286917,139.9
TTC04145_16.tif,43.28656033,-77.70291783,139.9
TTC04146_16.tif,43.28657267,-77.70294283,139.9
TTC04147_16.tif,43.28659750,-77.70299467,139.8
TTC04148_16.tif,43.28662250,-77.70304683,139.9
TTC04149_16.tif,43.28664817,-77.70309483,140.0
TTC04150_16.tif,43.28667517,-77.70314500,140.0
TTC04151_16.tif,43.28668883,-77.70317033,140.0
TTC04152_16.tif,43.28671350,-77.70321883,140.2
TTC04153_16.tif,43.28673767,-77.70326867,140.4
TTC04154_16.tif,43.28676350,-77.70331783,140.4
TTC04155_16.tif,43.28678833,-77.70336900,140.2
TTC04156_16.tif,43.28681133,-77.70342000,140.1
TTC04157_16.tif,43.28682300,-77.70344517,140.1
TTC04158_16.tif,43.28684667,-77.70349200,140.4
TTC04159_16.tif,43.28687600,-77.70354100,140.4
TTC04160_16.tif,43.28692683,-77.70355283,140.6
TTC04161_16.tif,43.28696967,-77.70350450,140.8
TTC04162_16.tif,43.28696867,-77.70341083,141.1
TTC04163_16.tif,43.28695817,-77.70336867,141.5
TTC04164_16.tif,43.28692917,-77.70329450,141.9
TTC04165_16.tif,43.28689983,-77.70322950,141.6
TTC04166_16.tif,43.28686983,-77.70317783,141.7
TTC04167_16.tif,43.28684167,-77.70312583,141.7
TTC04168_16.tif,43.28682800,-77.70309967,141.7
TTC04169_16.tif,43.28680200,-77.70304583,141.9
TTC04170_16.tif,43.28677783,-77.70299083,141.7
TTC04171_16.tif,43.28675333,-77.70293600,141.6
TTC04172_16.tif,43.28672800,-77.70287933,141.4
TTC04173_16.tif,43.28670233,-77.70282783,141.3
TTC04174_16.tif,43.28669100,-77.70280250,141.2
TTC04175_16.tif,43.28666717,-77.70275117,141.1
TTC04176_16.tif,43.28664367,-77.70270033,141.2
TTC04177_16.tif,43.28661983,-77.70265050,141.3
TTC04178_16.tif,43.28659633,-77.70259883,141.5
TTC04179_16.tif,43.28657083,-77.70254950,141.9
TTC04180_16.tif,43.28655783,-77.70252500,142.0
TTC04181_16.tif,43.28653367,-77.70247617,141.7
TTC04182_16.tif,43.28650950,-77.70242883,141.7
TTC04183_16.tif,43.28648583,-77.70238100,141.9
TTC04184_16.tif,43.28646217,-77.70233083,142.1
TTC04185_16.tif,43.28643633,-77.70228017,142.2
TTC04186_16.tif,43.28642367,-77.70225550,142.2
TTC04187_16.tif,43.28639933,-77.70220550,142.1
TTC04188_16.tif,43.28637483,-77.70215567,141.7
TTC04189_16.tif,43.28635150,-77.70210517,141.0
TTC04190_16.tif,43.28632717,-77.70205550,141.1
TTC04191_16.tif,43.28630250,-77.70200267,141.0
TTC04192_16.tif,43.28628967,-77.70197717,141.1
TTC04193_16.tif,43.28626283,-77.70192650,141.1
TTC04194_16.tif,43.28623650,-77.70187817,141.3
TTC04195_16.tif,43.28621217,-77.70182950,141.5
TTC04196_16.tif,43.28617767,-77.70175767,140.9
TTC04197_16.tif,43.28616533,-77.70173200,140.9
TTC04198_16.tif,43.28614050,-77.70168033,140.9
TTC04199_16.tif,43.28611617,-77.70162933,141.1
TTC04200_16.tif,43.28609067,-77.70157983,141.5
TTC04201_16.tif,43.28606683,-77.70152933,141.7
TTC04202_16.tif,43.28604250,-77.70148000,141.6
TTC04203_16.tif,43.28601850,-77.70142867,141.2
TTC04204_16.tif,43.28599600,-77.70137717,140.9
TTC04205_16.tif,43.28600017,-77.70133900,141.1
TTC04206_16.tif,43.28602717,-77.70130183,140.4
TTC04207_16.tif,43.28606467,-77.70130917,140.3
TTC04208_16.tif,43.28610617,-77.70134067,140.3
TTC04209_16.tif,43.28614250,-77.70137783,140.8
TTC04210_16.tif,43.28616033,-77.70139717,140.8
TTC04211_16.tif,43.28619267,-77.70143900,141.2
TTC04212_16.tif,43.28622450,-77.70148267,141.4
TTC04213_16.tif,43.28625383,-77.70152883,141.7
TTC04214_16.tif,43.28628333,-77.70157417,142.2
TTC04215_16.tif,43.28631050,-77.70162133,142.4
TTC04216_16.tif,43.28632400,-77.70164533,142.8
TTC04217_16.tif,43.28635167,-77.70169017,143.0
TTC04218_16.tif,43.28638033,-77.70173483,142.9
TTC04219_16.tif,43.28640517,-77.70178133,143.1
TTC04220_16.tif,43.28642950,-77.70183017,142.8
TTC04221_16.tif,43.28645417,-77.70187733,143.2
TTC04222_16.tif,43.28646633,-77.70190167,142.8
TTC04223_16.tif,43.28649000,-77.70195017,142.2
TTC04224_16.tif,43.28651433,-77.70200383,141.9
TTC04225_16.tif,43.28653817,-77.70205600,141.6
TTC04226_16.tif,43.28656067,-77.70210467,141.6
TTC04227_16.tif,43.28658333,-77.70214567,141.6
TTC04228_16.tif,43.28659483,-77.70216467,142.0
TTC04229_16.tif,43.28661783,-77.70220200,142.7
TTC04230_16.tif,43.28664017,-77.70224717,142.7
TTC04231_16.tif,43.28666650,-77.70229550,141.6
TTC04232_16.tif,43.28668600,-77.70234833,141.5
TTC04233_16.tif,43.28671583,-77.70237967,141.5
TTC04234_16.tif,43.28672817,-77.70240450,141.6
TTC04235_16.tif,43.28675400,-77.70245483,141.9
TTC04236_16.tif,43.28677700,-77.70250733,142.3
TTC04237_16.tif,43.28679967,-77.70255900,142.6
TTC04238_16.tif,43.28682500,-77.70260850,142.4
TTC04239_16.tif,43.28683783,-77.70263517,142.3
TTC04240_16.tif,43.28686033,-77.70268683,142.1
TTC04241_16.tif,43.28688167,-77.70273833,142.3
TTC04242_16.tif,43.28690283,-77.70278883,141.8
TTC04243_16.tif,43.28692533,-77.70284000,141.0
TTC04244_16.tif,43.28694817,-77.70289033,140.8
TTC04245_16.tif,43.28695967,-77.70291667,140.5
TTC04246_16.tif,43.28698350,-77.70296500,140.5
TTC04247_16.tif,43.28700783,-77.70301500,140.7
TTC04248_16.tif,43.28703300,-77.70306533,141.2
TTC04249_16.tif,43.28705650,-77.70311450,141.3
TTC04250_16.tif,43.28708350,-77.70316383,141.7
TTC04251_16.tif,43.28709650,-77.70318750,141.7
TTC04252_16.tif,43.28712233,-77.70323600,141.5
TTC04253_16.tif,43.28714967,-77.70328383,141.5
TTC04254_16.tif,43.28719717,-77.70329400,141.7
TTC04255_16.tif,43.28724117,-77.70325850,142.6
TTC04256_16.tif,43.28724417,-77.70317183,142.9
TTC04257_16.tif,43.28723433,-77.70312700,143.1
TTC04258_16.tif,43.28720650,-77.70304800,143.1
TTC04259_16.tif,43.28717300,-77.70297067,143.0
TTC04260_16.tif,43.28713917,-77.70291200,143.5
TTC04261_16.tif,43.28711083,-77.70285250,143.8
TTC04262_16.tif,43.28709767,-77.70282400,143.9
TTC04263_16.tif,43.28707583,-77.70276983,143.7
TTC04264_16.tif,43.28705317,-77.70271617,143.4
