0.4025,0.001499
0.4075,0.001379
0.4125,0.001248
0.4175,0.00114
0.4225,0.001058
0.4275,0.0009812
0.4325,0.0009165
0.4375,0.0008866
0.4425,0.0009001
0.4475,0.0009486
0.4525,0.00101
0.4575,0.001061
0.4625,0.001095
0.4675,0.001138
0.4725,0.001197
0.4775,0.001258
0.4825,0.00131
0.4875,0.001363
0.4925,0.00143
0.4975,0.001551
0.5025,0.001746
0.5075,0.00203
0.5125,0.002393
0.5175,0.002837
0.5225,0.003365
0.5275,0.003941
0.5325,0.004505
0.5375,0.005071
0.5425,0.005696
0.5475,0.006375
0.5525,0.006995
0.5575,0.007543
0.5625,0.007938
0.5675,0.008054
0.5725,0.00793
0.5775,0.007695
0.5825,0.007286
0.5875,0.006794
0.5925,0.006416
0.5975,0.006011
0.6025,0.005459
0.6075,0.004992
0.6125,0.004593
0.6175,0.00429
0.6225,0.004082
0.6275,0.003922
0.6325,0.003809
0.6375,0.0037
0.6425,0.00358
0.6475,0.00342
0.6525,0.003086
0.6575,0.002567
0.6625,0.002022
0.6675,0.001617
0.6725,0.001375
0.6775,0.001282
0.6825,0.001345
0.6875,0.001595
0.6925,0.002018
0.6975,0.002414
0.7025,0.00249
0.7075,0.002192
0.7125,0.001711
0.7175,0.001254
0.7225,0.0008532
0.7275,0.0005259
0.7325,0.0002965
0.7375,0.0001366
0.7425,7.83E-05
0.7475,5.47E-05
0.7525,4.25E-05
0.7575,3.46E-05
0.7625,2.94E-05
0.7675,2.61E-05
0.7725,2.38E-05
0.7775,2.22E-05
0.7825,2.12E-05
0.7875,2.05E-05
0.7925,1.97E-05
0.7975,1.88E-05
0.8025,1.79E-05
0.8075,1.69E-05
0.8125,1.52E-05
0.8175,1.33E-05
0.8225,1.13E-05
0.8275,9.67E-06
0.8325,8.51E-06
0.8375,7.46E-06
0.8425,6.57E-06
0.8475,5.82E-06
0.8525,5.21E-06
0.8575,4.73E-06
0.8625,4.34E-06
0.8675,4.03E-06
0.8725,3.74E-06
0.8775,3.48E-06
0.8825,3.26E-06
0.8875,3.06E-06
0.8925,2.87E-06
0.8975,2.67E-06
0.9025,2.48E-06
0.9075,2.24E-06
0.9125,1.89E-06
0.9175,1.55E-06
0.9225,1.21E-06
0.9275,8.99E-07
0.9325,6.98E-07
0.9375,5.52E-07
0.9425,4.45E-07
0.9475,3.81E-07
0.9525,3.42E-07
0.9575,3.17E-07
0.9625,3.05E-07
0.9675,2.99E-07
0.9725,2.97E-07
0.9775,3.01E-07
0.9825,3.08E-07
0.9875,3.15E-07
0.9925,3.23E-07
0.9975,3.37E-07
