0.4025,0.001189
0.4075,0.001155
0.4125,0.001103
0.4175,0.001053
0.4225,0.001011
0.4275,0.0009675
0.4325,0.0009283
0.4375,0.0009099
0.4425,0.0009213
0.4475,0.0009568
0.4525,0.001002
0.4575,0.001041
0.4625,0.00107
0.4675,0.001104
0.4725,0.001148
0.4775,0.001193
0.4825,0.00123
0.4875,0.001267
0.4925,0.00131
0.4975,0.00138
0.5025,0.001479
0.5075,0.001597
0.5125,0.001715
0.5175,0.001862
0.5225,0.002051
0.5275,0.002235
0.5325,0.002385
0.5375,0.002509
0.5425,0.00261
0.5475,0.002666
0.5525,0.002696
0.5575,0.002735
0.5625,0.002752
0.5675,0.002691
0.5725,0.002546
0.5775,0.002339
0.5825,0.002048
0.5875,0.00174
0.5925,0.001471
0.5975,0.001193
0.6025,0.0009879
0.6075,0.0009033
0.6125,0.0008729
0.6175,0.000846
0.6225,0.0008164
0.6275,0.000788
0.6325,0.0007597
0.6375,0.0007237
0.6425,0.0006875
0.6475,0.0006493
0.6525,0.0005941
0.6575,0.0005271
0.6625,0.0004677
0.6675,0.0004249
0.6725,0.0003941
0.6775,0.000372
0.6825,0.0003588
0.6875,0.0003512
0.6925,0.0003353
0.6975,0.0003023
0.7025,0.0002603
0.7075,0.0002115
0.7125,0.0001608
0.7175,0.0001185
0.7225,8.29E-05
0.7275,5.35E-05
0.7325,3.23E-05
0.7375,1.72E-05
0.7425,1.15E-05
0.7475,9.18E-06
0.7525,7.92E-06
0.7575,7.04E-06
0.7625,6.44E-06
0.7675,6.07E-06
0.7725,5.84E-06
0.7775,5.71E-06
0.7825,5.67E-06
0.7875,5.68E-06
0.7925,5.64E-06
0.7975,5.55E-06
0.8025,5.42E-06
0.8075,5.21E-06
0.8125,4.81E-06
0.8175,4.29E-06
0.8225,3.71E-06
0.8275,3.22E-06
0.8325,2.87E-06
0.8375,2.55E-06
0.8425,2.28E-06
0.8475,2.04E-06
0.8525,1.84E-06
0.8575,1.69E-06
0.8625,1.56E-06
0.8675,1.46E-06
0.8725,1.37E-06
0.8775,1.28E-06
0.8825,1.21E-06
0.8875,1.14E-06
0.8925,1.07E-06
0.8975,1.01E-06
0.9025,9.39E-07
0.9075,8.52E-07
0.9125,7.20E-07
0.9175,5.93E-07
0.9225,4.64E-07
0.9275,3.46E-07
0.9325,2.69E-07
0.9375,2.14E-07
0.9425,1.73E-07
0.9475,1.48E-07
0.9525,1.32E-07
0.9575,1.22E-07
0.9625,1.16E-07
0.9675,1.12E-07
0.9725,1.11E-07
0.9775,1.11E-07
0.9825,1.13E-07
0.9875,1.14E-07
0.9925,1.16E-07
0.9975,1.20E-07
