660,0.0063
660.1,0.0071
660.2,0.0089
660.3,0.0075
660.4,0.0081
660.5,0.0081
660.6,0.0079
660.7,0.0082
660.8,0.0083
660.9,0.0086
661,0.0089
661.1,0.0092
661.2,0.0095
661.3,0.0098
661.4,0.0101
661.5,0.0103
661.6,0.0104
661.7,0.0106
661.8,0.0108
661.9,0.011
662,0.0113
662.1,0.0117
662.2,0.0121
662.3,0.0126
662.4,0.013
662.5,0.0135
662.6,0.014
662.7,0.0145
662.8,0.015
662.9,0.0154
663,0.0159
663.1,0.0163
663.2,0.0168
663.3,0.0173
663.4,0.0178
663.5,0.0183
663.6,0.0189
663.7,0.0195
663.8,0.0202
663.9,0.0208
664,0.0214
664.1,0.0221
664.2,0.0227
664.3,0.0234
664.4,0.0241
664.5,0.0248
664.6,0.0255
664.7,0.0263
664.8,0.0271
664.9,0.028
665,0.029
665.1,0.03
665.2,0.0311
665.3,0.0323
665.4,0.0335
665.5,0.0348
665.6,0.0361
665.7,0.0375
665.8,0.0388
665.9,0.0402
666,0.0416
666.1,0.043
666.2,0.0445
666.3,0.046
666.4,0.0476
666.5,0.0494
666.6,0.0512
666.7,0.0532
666.8,0.0552
666.9,0.0574
667,0.0596
667.1,0.0619
667.2,0.0643
667.3,0.0669
667.4,0.0695
667.5,0.0722
667.6,0.075
667.7,0.078
667.8,0.0811
667.9,0.0844
668,0.0879
668.1,0.0915
668.2,0.0952
668.3,0.0992
668.4,0.1033
668.5,0.1077
668.6,0.1122
668.7,0.1169
668.8,0.1219
668.9,0.1271
669,0.1326
669.1,0.1383
669.2,0.1444
669.3,0.1508
669.4,0.1576
669.5,0.1649
669.6,0.1725
669.7,0.1806
669.8,0.1891
669.9,0.198
670,0.2074
670.1,0.2172
670.2,0.2275
670.3,0.2384
670.4,0.2498
670.5,0.2618
670.6,0.2745
670.7,0.288
670.8,0.3023
670.9,0.3174
671,0.3335
671.1,0.3507
671.2,0.3689
671.3,0.3883
671.4,0.4089
671.5,0.4309
671.6,0.4543
671.7,0.4793
671.8,0.5059
671.9,0.5342
672,0.5644
672.1,0.5965
672.2,0.6307
672.3,0.6672
672.4,0.7062
672.5,0.7479
672.6,0.7925
672.7,0.8403
672.8,0.8916
672.9,0.9467
673,1.006
673.1,1.0696
673.2,1.138
673.3,1.2114
673.4,1.2904
673.5,1.3754
673.6,1.4668
673.7,1.5652
673.8,1.6714
673.9,1.786
674,1.91
674.1,2.0442
674.2,2.1894
674.3,2.3467
674.4,2.517
674.5,2.7011
674.6,2.9003
674.7,3.1158
674.8,3.349
674.9,3.6018
675,3.8761
675.1,4.1744
675.2,4.499
675.3,4.8528
675.4,5.2382
675.5,5.6581
675.6,6.115
675.7,6.6115
675.8,7.1504
675.9,7.7348
676,8.3683
676.1,9.0548
676.2,9.7989
676.3,10.6058
676.4,11.4807
676.5,12.4288
676.6,13.4551
676.7,14.5636
676.8,15.7576
676.9,17.0391
677,18.4091
677.1,19.8678
677.2,21.4143
677.3,23.0473
677.4,24.7646
677.5,26.5632
677.6,28.4388
677.7,30.3854
677.8,32.3948
677.9,34.4566
678,36.5574
678.1,38.6817
678.2,40.8119
678.3,42.9296
678.4,45.0161
678.5,47.0537
678.6,49.0261
678.7,50.9195
678.8,52.7222
678.9,54.4251
679,56.0217
679.1,57.5072
679.2,58.8787
679.3,60.135
679.4,61.2764
679.5,62.3045
679.6,63.2223
679.7,64.0344
679.8,64.7468
679.9,65.3667
680,65.9022
680.1,66.3622
680.2,66.7559
680.3,67.0921
680.4,67.3792
680.5,67.6249
680.6,67.8355
680.7,68.0165
680.8,68.1725
680.9,68.3071
681,68.4233
681.1,68.5238
681.2,68.6108
681.3,68.6864
681.4,68.7522
681.5,68.8098
681.6,68.8605
681.7,68.9052
681.8,68.9447
681.9,68.9796
682,69.0101
682.1,69.0366
682.2,69.0589
682.3,69.0772
682.4,69.0912
682.5,69.1005
682.6,69.105
682.7,69.1041
682.8,69.0976
682.9,69.0854
683,69.0675
683.1,69.0441
683.2,69.0155
683.3,68.9822
683.4,68.9449
683.5,68.904
683.6,68.86
683.7,68.8134
683.8,68.7644
683.9,68.7134
684,68.6603
684.1,68.6053
684.2,68.5484
684.3,68.4897
684.4,68.4289
684.5,68.3655
684.6,68.2988
684.7,68.2275
684.8,68.1497
684.9,68.063
685,67.9643
685.1,67.8501
685.2,67.7164
685.3,67.5584
685.4,67.3711
685.5,67.1484
685.6,66.8837
685.7,66.5697
685.8,66.1983
685.9,65.7608
686,65.2487
686.1,64.6531
686.2,63.9659
686.3,63.1798
686.4,62.2888
686.5,61.2878
686.6,60.1737
686.7,58.9446
686.8,57.6004
686.9,56.1429
687,54.5756
687.1,52.9039
687.2,51.1354
687.3,49.2796
687.4,47.348
687.5,45.3542
687.6,43.3128
687.7,41.24
687.8,39.1521
687.9,37.0657
688,34.9964
688.1,32.9591
688.2,30.9669
688.3,29.0311
688.4,27.1611
688.5,25.3642
688.6,23.6459
688.7,22.01
688.8,20.459
688.9,18.994
689,17.6153
689.1,16.3225
689.2,15.1143
689.3,13.9886
689.4,12.9432
689.5,11.9747
689.6,11.0796
689.7,10.2539
689.8,9.4929
689.9,8.7923
690,8.1473
690.1,7.5533
690.2,7.0062
690.3,6.5017
690.4,6.0363
690.5,5.6067
690.6,5.21
690.7,4.8435
690.8,4.5052
690.9,4.1928
691,3.9046
691.1,3.6389
691.2,3.3938
691.3,3.1679
691.4,2.9593
691.5,2.7667
691.6,2.5884
691.7,2.4231
691.8,2.2696
691.9,2.1268
692,1.9939
692.1,1.8701
692.2,1.755
692.3,1.6479
692.4,1.5484
692.5,1.4561
692.6,1.3704
692.7,1.2908
692.8,1.2167
692.9,1.1477
693,1.0831
693.1,1.0226
693.2,0.9658
693.3,0.9124
693.4,0.8622
693.5,0.815
693.6,0.7707
693.7,0.7292
693.8,0.6904
693.9,0.654
694,0.6201
694.1,0.5883
694.2,0.5584
694.3,0.5303
694.4,0.5038
694.5,0.4788
694.6,0.455
694.7,0.4325
694.8,0.4112
694.9,0.391
695,0.3719
695.1,0.3539
695.2,0.337
695.3,0.321
695.4,0.306
695.5,0.2918
695.6,0.2785
695.7,0.2658
695.8,0.2539
695.9,0.2426
696,0.2319
696.1,0.2218
696.2,0.2124
696.3,0.2034
696.4,0.195
696.5,0.187
696.6,0.1794
696.7,0.1722
696.8,0.1652
696.9,0.1586
697,0.1521
697.1,0.146
697.2,0.1401
697.3,0.1344
697.4,0.129
697.5,0.1239
697.6,0.1191
697.7,0.1145
697.8,0.1101
697.9,0.106
698,0.102
698.1,0.0982
698.2,0.0945
698.3,0.091
698.4,0.0876
698.5,0.0843
698.6,0.0811
698.7,0.078
698.8,0.0751
698.9,0.0722
699,0.0695
699.1,0.0668
699.2,0.0641
699.3,0.0616
699.4,0.0591
699.5,0.0568
699.6,0.0552
699.7,0.0527
699.8,0.0528
699.9,0.0525
700,0.0492
