759.8001,0.0054
760.0001,0.0063
760.2001,0.0041
760.4001,0.0068
760.6001,0.0064
760.8001,0.0069
761.0001,0.0075
761.2001,0.0077
761.4001,0.0081
761.6001,0.0084
761.8001,0.0087
762.0001,0.009
762.2001,0.0092
762.4001,0.0095
762.6001,0.0099
762.8001,0.0102
763.0001,0.0106
763.2001,0.011
763.4001,0.0115
763.6001,0.0119
763.8,0.0124
764.0001,0.0129
764.2001,0.0134
764.4001,0.014
764.6001,0.0145
764.8,0.0151
765.0001,0.0158
765.2001,0.0165
765.4001,0.0173
765.6001,0.0181
765.8,0.0191
766.0001,0.0201
766.2001,0.0212
766.4001,0.0224
766.6001,0.0237
766.8,0.025
767.0001,0.0263
767.2001,0.0277
767.4001,0.029
767.6001,0.0304
767.8,0.0317
768.0001,0.0331
768.2001,0.0344
768.4001,0.0358
768.6001,0.0373
768.8,0.0389
769.0001,0.0407
769.2001,0.0427
769.4001,0.0448
769.6001,0.0472
769.8,0.0498
770.0001,0.0526
770.2001,0.0556
770.4001,0.0588
770.6001,0.0621
770.8,0.0655
771.0001,0.0691
771.2001,0.0728
771.4001,0.0767
771.6001,0.0807
771.8,0.085
772.0001,0.0896
772.2001,0.0944
772.4001,0.0995
772.6001,0.105
772.8,0.1108
773.0001,0.117
773.2001,0.1236
773.4001,0.1306
773.6001,0.138
773.8,0.1458
774.0001,0.1541
774.2001,0.1628
774.4001,0.172
774.6001,0.1818
774.8,0.1922
775.0001,0.2032
775.2001,0.2149
775.4001,0.2274
775.6,0.2407
775.8,0.2549
776.0001,0.2701
776.2001,0.2863
776.4001,0.3035
776.6,0.3219
776.8,0.3415
777.0001,0.3623
777.2001,0.3845
777.4001,0.4083
777.6,0.4336
777.8,0.4607
778.0001,0.4896
778.2001,0.5207
778.4001,0.5539
778.6,0.5895
778.8,0.6277
779.0001,0.6687
779.2001,0.7127
779.4001,0.7599
779.6,0.8107
779.8,0.8653
780.0001,0.9241
780.2001,0.9874
780.4001,1.0557
780.6,1.1292
780.8,1.2086
781.0001,1.2942
781.2001,1.3866
781.4001,1.4862
781.6,1.5938
781.8,1.7099
782.0001,1.8353
782.2001,1.9708
782.4001,2.1173
782.6,2.2759
782.8,2.4476
783.0001,2.6339
783.2001,2.8359
783.4001,3.0554
783.6,3.2937
783.8,3.5528
784.0001,3.8345
784.2001,4.1409
784.4001,4.4741
784.6,4.8365
784.8,5.2306
785.0001,5.6589
785.2001,6.1243
785.4001,6.6295
785.6,7.1774
785.8,7.771
786.0001,8.4133
786.2001,9.1072
786.4001,9.8554
786.6,10.6607
786.8,11.5253
787.0001,12.4511
787.2001,13.4396
787.4,14.4914
787.6,15.6063
787.8,16.7832
788.0001,18.0199
788.2001,19.3129
788.4,20.6575
788.6,22.0479
788.8,23.4769
789.0001,24.9363
789.2001,26.417
789.4,27.9091
789.6,29.4023
789.8,30.886
790.0001,32.3496
790.2001,33.7828
790.4,35.176
790.6,36.5202
790.8,37.8075
791.0001,39.031
791.2001,40.1854
791.4,41.2667
791.6,42.2722
791.8,43.2009
792.0001,44.0531
792.2001,44.8308
792.4,45.5368
792.6,46.1753
792.8,46.7513
793.0001,47.2705
793.2001,47.739
793.4,48.1632
793.6,48.5494
793.8,48.9039
794.0001,49.2324
794.2001,49.5404
794.4,49.8328
794.6,50.1137
794.8,50.387
795.0001,50.6557
795.2001,50.9225
795.4,51.1894
795.6,51.4579
795.8,51.7294
796.0001,52.0047
796.2001,52.2841
796.4,52.5679
796.6,52.856
796.8,53.1478
797.0001,53.4428
797.2001,53.7402
797.4,54.0389
797.6,54.3381
797.8,54.6366
798.0001,54.9335
798.2001,55.2279
798.4,55.5192
798.6,55.8067
798.8,56.09
799.0001,56.3687
799.2,56.6424
799.4,56.9107
799.6,57.1734
799.8,57.4298
800.0001,57.6794
800.2,57.9214
800.4,58.155
800.6,58.3792
800.8,58.5931
801.0001,58.7958
801.2,58.9864
801.4,59.1645
801.6,59.33
801.8,59.483
802.0001,59.6244
802.2,59.7554
802.4,59.8775
802.6,59.9927
802.8,60.1029
803.0001,60.2098
803.2,60.3152
803.4,60.4197
803.6,60.5238
803.8,60.6269
804.0001,60.7277
804.2,60.8243
804.4,60.9142
804.6,60.9943
804.8,61.0609
805.0001,61.1104
805.2,61.1385
805.4,61.1404
805.6,61.111
805.8,61.0446
806.0001,60.9348
806.2,60.7745
806.4,60.5558
806.6,60.2705
806.8,59.91
807.0001,59.4655
807.2,58.9283
807.4,58.2904
807.6,57.5445
807.8,56.6847
808.0001,55.7064
808.2,54.607
808.4,53.3858
808.6,52.0446
808.8,50.5872
809.0001,49.0203
809.2,47.3525
809.4,45.595
809.6,43.7606
809.8,41.8641
810.0001,39.9212
810.2,37.9483
810.4,35.9623
810.6,33.9796
810.8,32.016
811,30.0862
811.2,28.2032
811.4,26.3787
811.6,24.6221
811.8,22.9411
812,21.3412
812.2,19.8263
812.4,18.3983
812.6,17.0576
812.8,15.8034
813,14.6337
813.2,13.5456
813.4,12.5356
813.6,11.5999
813.8,10.7342
814,9.9345
814.2,9.1963
814.4,8.5156
814.6,7.8883
814.8,7.3104
815,6.7782
815.2,6.2881
815.4,5.8368
815.6,5.4211
815.8,5.0381
816,4.6851
816.2,4.3595
816.4,4.0592
816.6,3.7821
816.8,3.5264
817,3.2903
817.2,3.0723
817.4,2.871
817.6,2.685
817.8,2.513
818,2.3538
818.2,2.2062
818.4,2.0693
818.6,1.9421
818.8,1.8238
819,1.7137
819.2,1.6111
819.4,1.5154
819.6,1.4263
819.8,1.3431
820,1.2656
820.2,1.1933
820.4,1.1258
820.6,1.0627
820.8,1.0036
821,0.9484
821.2,0.8966
821.4,0.8481
821.6,0.8026
821.8,0.76
822,0.7202
822.2,0.6829
822.4,0.6482
822.6,0.6157
822.8,0.5853
823,0.5568
823.2,0.5299
823.4,0.5046
823.6,0.4806
823.8,0.4577
824,0.4358
824.2,0.4149
824.4,0.395
824.6,0.376
824.8,0.3579
825,0.3408
825.2,0.3247
825.4,0.3096
825.6,0.2955
825.8,0.2825
826,0.2704
826.2,0.2591
826.4,0.2487
826.6,0.2389
826.8,0.2297
827,0.2209
827.2,0.2125
827.4,0.2044
827.6,0.1965
827.8,0.1888
828,0.1813
828.2,0.1741
828.4,0.1671
828.6,0.1604
828.8,0.1541
829,0.1481
829.2,0.1424
829.4,0.1371
829.6,0.132
829.8,0.1273
830,0.1227
830.2,0.1183
830.4,0.1141
830.6,0.1099
830.8,0.1059
831,0.102
831.2,0.0982
831.4,0.0946
831.6,0.0912
831.8,0.0879
832,0.0848
832.2,0.082
832.4,0.0793
832.6,0.0767
832.8,0.0744
833,0.0722
833.2,0.0701
833.4,0.0681
833.6,0.0662
833.8,0.0644
834,0.0627
834.2,0.061
834.4,0.0594
834.6,0.0578
834.8,0.0562
835,0.0547
835.2,0.0531
835.4,0.0516
835.6,0.0501
835.8,0.0486
836,0.0471
836.2,0.0456
836.4,0.0442
836.6,0.0428
836.8,0.0416
837,0.0404
837.2,0.0394
837.4,0.0384
837.6,0.0376
837.8,0.0369
838,0.0365
838.2,0.036
838.4,0.0355
838.6,0.0355
838.8,0.0346
839,0.0346
839.2,0.0348
839.4,0.0309
839.6,0.0357
839.8,0.03
840,0.022
